Organization,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,ama,ama,ama,ama,ama,ama,ama,ama,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp
SignificantNewProgramSrvcInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
SignificantChangeInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ExpenseAmt,,,,,5948288.0,19417054.0,17946515.0,24610768.0,27044505.0,,,,,,,,,,,,8197969.0,9748124.0,12077732.0,12803337.0,13364880.0,13144238.0,,,,883860.0,935741.0,972636.0,1125568.0,12415.0,134048.0,,,,4099566.0,4206790.0,5710126.0,5511313.0,5501507.0,5767538.0
RevenueAmt,,,,,33630569.0,33389045.0,33585191.0,35959372.0,43284806.0,,,,,,,,,,,,18233750.0,10572833.0,9271032.0,9118181.0,10764047.0,10891626.0,,,,1057335.0,1158810.0,28240.0,24935.0,19035.0,150000.0,,,,4737700.0,5848110.0,6475574.0,6988535.0,7837833.0,8644761.0
Desc,,,,,ACCRUED INTEREST PAYABLE,JP MORGAN INVESTMENT FUND,JP MORGAN INVESTMENT FUNDS,CASH RESERVE ACCT-NATION FUNDS,CASH RESERVE ACCT-NATION FUNDS,,,,RESERVE FOR OFFICE LEASE TERMINATION,RESERVE FOR OFFICE LEASE TERMINATION,STATE INCOME TAX PAYABLE,STATE INCOME TAX PAYABLE,STATE INCOME TAX PAYABLE,,,,Deferred Compensation Plans,Deferred Compensation Plans,Deferred Compensation Plans,Post-retirement Health Benefits Payable,Post-retirement Health Benefits Payable,Post-retirement Health Benefits Payable,,,,MISC. EXPENSES,MISC. EXPENSES,"DUES, SUBSCRIPTIONS AND",MISC. EXPENSES,DEFERRED COMPENSATION OBLIGATION,DEFERRED COMPENSATION OBLIGATION,,,,DEFERRED RENT,DEFERRED RENT,DEFERRED RENT,DEFERRED RENT,DEFERRED RENT,DEFERRED LEASEHOLD IMPROVEMENT ALLOWANCE
ProgSrvcAccomActy2Grp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProgSrvcAccomActy3Grp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalOtherProgSrvcExpenseAmt,,,,,44250776.0,50775135.0,51033979.0,44762639.0,47409377.0,,,,,,,,,,,,15330662.0,7578439.0,7451100.0,4926455.0,6309949.0,12867927.0,,,,,,,,12415.0,160858.0,,,,,,,,,
TotalOtherProgSrvcGrantAmt,,,,,195005.0,200300.0,200000.0,200000.0,1286000.0,,,,,,,,,,,,366162.0,376730.0,596741.0,297545.0,322008.0,375883.0,,,,,,,,,,,,,,,,,,
TotalProgramServiceExpensesAmt,,,,,124357320.0,144854696.0,142579116.0,152950310.0,175598527.0,,,,,,,,,,,,100355973.0,107457525.0,116189474.0,128164683.0,134344559.0,136387041.0,,,,17677203.0,18714819.0,19452726.0,22511360.0,24829722.0,26809586.0,,,,4099566.0,4206790.0,5710126.0,5511313.0,5501507.0,5767538.0
DescribedInSection501c3Ind,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
ScheduleBRequiredInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PoliticalCampaignActyInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
LobbyingActivitiesInd,,,,,True,True,True,True,True,,,,,,,,,,,,False,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
SubjectToProxyTaxInd,,,,,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DonorAdvisedFundInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ConservationEasementsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CollectionsOfArtInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CreditCounselingInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TempOrPermanentEndowmentsInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ReportLandBuildingEquipmentInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
ReportInvestmentsOtherSecInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
ReportProgramRelatedInvstInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ReportOtherAssetsInd,,,,,True,False,False,False,False,,,,1.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0
ReportOtherLiabilitiesInd,,,,,True,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
IncludeFIN48FootnoteInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
IndependentAuditFinclStmtInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
ConsolidatedAuditFinclStmtInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
SchoolOperatingInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ForeignOfficeInd,,,,,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ForeignActivitiesInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,1.0
MoreThan5000KToOrgInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,False,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
MoreThan5000KToIndividualsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ProfessionalFundraisingInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
FundraisingActivitiesInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
GamingActivitiesInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
OperateHospitalInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
GrantsToOrganizationsInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
GrantsToIndividualsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ScheduleJRequiredInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
TaxExemptBondsInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
InvestTaxExemptBondsInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
EscrowAccountInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
OnBehalfOfIssuerInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
EngagedInExcessBenefitTransInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PYExcessBenefitTransInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
LoanOutstandingInd,,,,,True,True,True,True,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
GrantToRelatedPersonInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
BusinessRlnWithOrgMemInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
BusinessRlnWithFamMemInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,False,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
BusinessRlnWithOfficerEntInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DeductibleNonCashContriInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DeductibleArtContributionInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TerminateOperationsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PartialLiquidationInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DisregardedEntityInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,1.0
RelatedEntityInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
RelatedOrganizationCtrlEntInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TransactionWithControlEntInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,
TrnsfrExmptNonChrtblRltdOrgInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ActivitiesConductedPrtshpInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ScheduleORequiredInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
IRPDocumentCnt,,,,,375.0,316.0,339.0,317.0,293.0,,,,457.0,408.0,463.0,512.0,517.0,,,,443.0,414.0,446.0,452.0,490.0,502.0,,,,183.0,208.0,201.0,239.0,269.0,237.0,,,,8.0,8.0,13.0,10.0,9.0,9.0
IRPDocumentW2GCnt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
BackupWthldComplianceInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
EmployeeCnt,,,,,749.0,0.0,818.0,829.0,859.0,,,,1.0,2.0,3.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,195.0,209.0,210.0,274.0,276.0,348.0,,,,15.0,0.0,0.0,0.0,0.0,0.0
EmploymentTaxReturnsFiledInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
UnrelatedBusIncmOverLimitInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0
Form990TFiledInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,1.0
ForeignFinancialAccountInd,,,,,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,1.0
ProhibitedTaxShelterTransInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TaxablePartyNotificationInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
NondeductibleContributionsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
QuidProQuoContributionsInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Form8282PropertyDisposedOfInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
RcvFndsToPayPrsnlBnftCntrctInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PayPremiumsPrsnlBnftCntrctInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
IndoorTanningServicesInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
InfoInScheduleOPartVIInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X
GoverningBodyVotingMembersCnt,,,,,17.0,17.0,17.0,17.0,17.0,,,,20.0,21.0,21.0,21.0,21.0,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,21.0,25.0,25.0,23.0,25.0,22.0,,,,19.0,19.0,19.0,19.0,19.0,19.0
IndependentVotingMemberCnt,,,,,16.0,16.0,16.0,16.0,16.0,,,,20.0,21.0,21.0,21.0,21.0,,,,11.0,11.0,11.0,11.0,11.0,11.0,,,,0.0,25.0,25.0,23.0,25.0,22.0,,,,19.0,19.0,19.0,19.0,19.0,19.0
FamilyOrBusinessRlnInd,,,,,False,False,False,False,False,,,,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DelegationOfMgmtDutiesInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ChangeToOrgDocumentsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0
MaterialDiversionOrMisuseInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
MembersOrStockholdersInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ElectionOfBoardMembersInd,,,,,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DecisionsSubjectToApprovaInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
MinutesOfGoverningBodyInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
MinutesOfCommitteesInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
OfficerMailingAddressInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
LocalChaptersInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Form990ProvidedToGvrnBodyInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
ConflictOfInterestPolicyInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
AnnualDisclosureCoveredPrsnInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
RegularMonitoringEnfrcInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
WhistleblowerPolicyInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0
DocumentRetentionPolicyInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
CompensationProcessCEOInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
CompensationProcessOtherInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
InvestmentInJointVentureInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
StatesWhereCopyOfReturnIsFldCd,,,,,NY,NV,NV,NV,NV,,,,,,,,,,,,,,,,,,,,,IL,IL,IL,IL,IL,IL,,,,,,,,,DC
UponRequestInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X
BooksInCareOfDetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InfoInScheduleOPartVIIInd,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form990PartVIISectionAGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalReportableCompFromOrgAmt,,,,,8555961.0,9233840.0,8649100.0,7853357.0,10055717.0,,,,8706991.0,9273682.0,10121822.0,9972824.0,11391308.0,,,,6391815.0,6817003.0,7051488.0,7445834.0,7060816.0,7432400.0,,,,1841565.0,2138215.0,2297053.0,2245602.0,2504044.0,2577177.0,,,,1056731.0,1071990.0,1372423.0,1430134.0,1580812.0,1725467.0
TotReportableCompRltdOrgAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TotalOtherCompensationAmt,,,,,1087093.0,989893.0,911722.0,910574.0,1113636.0,,,,734235.0,646624.0,669937.0,650270.0,767628.0,,,,1367454.0,2001951.0,3711697.0,2398371.0,3726639.0,1683342.0,,,,139423.0,138166.0,179545.0,189692.0,437522.0,579273.0,,,,161077.0,205757.0,242493.0,255552.0,318938.0,353926.0
IndivRcvdGreaterThan100KCnt,,,,,203.0,211.0,239.0,247.0,303.0,,,,298.0,335.0,360.0,367.0,392.0,,,,151.0,174.0,179.0,197.0,207.0,232.0,,,,15.0,11.0,11.0,23.0,20.0,13.0,,,,6.0,6.0,8.0,8.0,8.0,9.0
FormerOfcrEmployeesListedInd,,,,,False,True,True,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,False,True,True,True,False,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TotalCompGreaterThan150KInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
CompensationFromOtherSrcsInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
ContractorCompensationGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
